sido,sigungu,monthly_deaths,date
부산,북구,13,2022-02-01
부산,사상구,6,2022-02-01
부산,사하구,10,2022-02-01
부산,서구,10,2022-02-01
부산,수영구,18,2022-02-01
부산,연제구,7,2022-02-01
부산,영도구,0,2022-02-01
부산,중구,1,2022-02-01
부산,합계,103,2022-02-01
부산,해운대구,7,2022-02-01
서울,강남구,6,2022-02-01
서울,강동구,17,2022-02-01
서울,강북구,5,2022-02-01
서울,강서구,8,2022-02-01
서울,관악구,6,2022-02-01
서울,광진구,14,2022-02-01
서울,구로구,9,2022-02-01
서울,금천구,15,2022-02-01
서울,노원구,15,2022-02-01
서울,도봉구,7,2022-02-01
서울,동대문구,14,2022-02-01
서울,동작구,9,2022-02-01
서울,마포구,3,2022-02-01
서울,서대문구,8,2022-02-01
서울,서초구,12,2022-02-01
서울,성동구,3,2022-02-01
서울,성북구,7,2022-02-01
서울,송파구,16,2022-02-01
서울,양천구,15,2022-02-01
서울,영등포구,11,2022-02-01
서울,용산구,4,2022-02-01
서울,은평구,7,2022-02-01
서울,종로구,8,2022-02-01
서울,중구,1,2022-02-01
서울,중랑구,5,2022-02-01
서울,합계,225,2022-02-01
세종,세종,2,2022-02-01
세종,합계,2,2022-02-01
울산,남구,11,2022-02-01
울산,동구,5,2022-02-01
울산,북구,1,2022-02-01
울산,울주군,2,2022-02-01
울산,중구,4,2022-02-01
울산,합계,23,2022-02-01
인천,강화군,2,2022-02-01
인천,계양구,16,2022-02-01
인천,남동구,20,2022-02-01
인천,동구,1,2022-02-01
인천,미추홀구,19,2022-02-01
인천,부평구,12,2022-02-01
인천,서구,12,2022-02-01
인천,연수구,5,2022-02-01
인천,옹진군,0,2022-02-01
인천,중구,9,2022-02-01
인천,합계,96,2022-02-01
전남,강진군,0,2022-02-01
전남,고흥군,1,2022-02-01
전남,곡성군,0,2022-02-01
전남,광양시,0,2022-02-01
전남,구례군,1,2022-02-01
전남,나주시,1,2022-02-01
전남,담양군,0,2022-02-01
전남,목포시,0,2022-02-01
전남,무안군,4,2022-02-01
전남,보성군,0,2022-02-01
전남,순천시,2,2022-02-01
전남,신안군,1,2022-02-01
전남,여수시,0,2022-02-01
전남,영광군,0,2022-02-01
전남,영암군,0,2022-02-01
전남,완도군,0,2022-02-01
전남,장성군,1,2022-02-01
전남,장흥군,1,2022-02-01
전남,진도군,0,2022-02-01
전남,함평군,0,2022-02-01
전남,합계,12,2022-02-01
전남,해남군,0,2022-02-01
전남,화순군,0,2022-02-01
전북,고창군,3,2022-02-01
전북,군산시,3,2022-02-01
전북,김제시,1,2022-02-01
전북,남원시,3,2022-02-01
전북,무주군,0,2022-02-01
전북,부안군,1,2022-02-01
전북,순창군,0,2022-02-01
전북,완주군,1,2022-02-01
전북,익산시,8,2022-02-01
전북,임실군,0,2022-02-01
전북,장수군,0,2022-02-01
전북,전주시 덕진구,4,2022-02-01
전북,전주시 완산구,30,2022-02-01
전북,정읍시,2,2022-02-01
전북,진안군,0,2022-02-01
전북,합계,56,2022-02-01
제주,서귀포시,4,2022-02-01
제주,제주시,5,2022-02-01
제주,합계,9,2022-02-01
충남,계룡시,0,2022-02-01
충남,공주시,4,2022-02-01
충남,금산군,1,2022-02-01
충남,논산시,7,2022-02-01
충남,당진시,4,2022-02-01
충남,보령시,1,2022-02-01
충남,부여군,4,2022-02-01
충남,서산시,3,2022-02-01
충남,서천군,2,2022-02-01
충남,아산시,15,2022-02-01
충남,예산군,2,2022-02-01
충남,천안시 동남구,9,2022-02-01
충남,천안시 서북구,9,2022-02-01
충남,청양군,1,2022-02-01
충남,태안군,2,2022-02-01
충남,합계,71,2022-02-01
충남,홍성군,7,2022-02-01
충북,괴산군,0,2022-02-01
충북,단양군,0,2022-02-01
충북,보은군,0,2022-02-01
충북,영동군,1,2022-02-01
충북,옥천군,0,2022-02-01
충북,음성군,4,2022-02-01
충북,제천시,2,2022-02-01
충북,증평군,0,2022-02-01
충북,진천군,1,2022-02-01
충북,청주시 상당구,6,2022-02-01
충북,청주시 서원구,3,2022-02-01
충북,청주시 청원구,10,2022-02-01
충북,청주시 흥덕구,1,2022-02-01
충북,충주시,8,2022-02-01
충북,합계,36,2022-02-01
강원,강릉시,85,2022-03-01
강원,고성군,1,2022-03-01
강원,동해시,12,2022-03-01
강원,삼척시,12,2022-03-01
강원,속초시,5,2022-03-01
강원,양구군,3,2022-03-01
강원,양양군,5,2022-03-01
강원,영월군,3,2022-03-01
강원,원주시,85,2022-03-01
강원,인제군,2,2022-03-01
강원,정선군,4,2022-03-01
강원,철원군,8,2022-03-01
강원,춘천시,56,2022-03-01
강원,태백시,5,2022-03-01
강원,평창군,15,2022-03-01
강원,합계,318,2022-03-01
강원,홍천군,10,2022-03-01
강원,화천군,3,2022-03-01
강원,횡성군,4,2022-03-01
검역,합계,0,2022-03-01
경기,가평군,5,2022-03-01
경기,고양시 덕양구,76,2022-03-01
경기,고양시 일산동구,77,2022-03-01
경기,고양시 일산서구,37,2022-03-01
경기,과천시,0,2022-03-01
경기,광명시,22,2022-03-01
경기,광주시,34,2022-03-01
경기,구리시,45,2022-03-01
경기,군포시,47,2022-03-01
경기,김포시,63,2022-03-01
경기,남양주시,136,2022-03-01
경기,동두천시,40,2022-03-01
경기,부천시,143,2022-03-01
경기,성남시 분당구,76,2022-03-01
경기,성남시 수정구,28,2022-03-01
경기,성남시 중원구,24,2022-03-01
경기,수원시 권선구,15,2022-03-01
경기,수원시 영통구,37,2022-03-01
경기,수원시 장안구,23,2022-03-01
경기,수원시 팔달구,69,2022-03-01
경기,시흥시,54,2022-03-01
경기,안산시 단원구,53,2022-03-01
경기,안산시 상록구,30,2022-03-01
경기,안성시,27,2022-03-01
경기,안양시 동안구,36,2022-03-01
경기,안양시 만안구,35,2022-03-01
경기,양주시,38,2022-03-01
경기,양평군,16,2022-03-01
경기,여주시,39,2022-03-01
경기,연천군,2,2022-03-01
경기,오산시,22,2022-03-01
경기,용인시 기흥구,61,2022-03-01
경기,용인시 수지구,28,2022-03-01
경기,용인시 처인구,21,2022-03-01
경기,의왕시,16,2022-03-01
경기,의정부시,101,2022-03-01
경기,이천시,20,2022-03-01
경기,파주시,62,2022-03-01
경기,평택시,85,2022-03-01
경기,포천시,24,2022-03-01
경기,하남시,45,2022-03-01
경기,합계,1845,2022-03-01
경기,화성시,33,2022-03-01
경남,거제시,8,2022-03-01
경남,거창군,29,2022-03-01
경남,고성군,6,2022-03-01
경남,김해시,74,2022-03-01
경남,남해군,8,2022-03-01
경남,밀양시,21,2022-03-01
경남,사천시,22,2022-03-01
경남,산청군,6,2022-03-01
경남,양산시,54,2022-03-01
경남,의령군,2,2022-03-01
경남,진주시,88,2022-03-01
경남,창녕군,8,2022-03-01
경남,창원시 마산합포구,63,2022-03-01
경남,창원시 마산회원구,29,2022-03-01
경남,창원시 성산구,67,2022-03-01
경남,창원시 의창구,19,2022-03-01
경남,창원시 진해구,20,2022-03-01
경남,통영시,15,2022-03-01
경남,하동군,5,2022-03-01
경남,함안군,7,2022-03-01
경남,함양군,12,2022-03-01
경남,합계,584,2022-03-01
경남,합천군,21,2022-03-01
경북,경산시,64,2022-03-01
경북,경주시,43,2022-03-01
경북,고령군,2,2022-03-01
경북,구미시,32,2022-03-01
경북,군위군,3,2022-03-01
경북,김천시,21,2022-03-01
경북,문경시,13,2022-03-01
경북,봉화군,5,2022-03-01
경북,상주시,11,2022-03-01
경북,성주군,4,2022-03-01
경북,안동시,32,2022-03-01
경북,영덕군,5,2022-03-01
경북,영양군,3,2022-03-01
경북,영주시,24,2022-03-01
경북,영천시,21,2022-03-01
경북,예천군,10,2022-03-01
경북,울릉군,0,2022-03-01
경북,울진군,9,2022-03-01
경북,의성군,12,2022-03-01
경북,청도군,7,2022-03-01
경북,청송군,2,2022-03-01
경북,칠곡군,20,2022-03-01
경북,포항시 남구,32,2022-03-01
경북,포항시 북구,44,2022-03-01
경북,합계,419,2022-03-01
광주,광산구,57,2022-03-01
광주,남구,27,2022-03-01
광주,동구,55,2022-03-01
광주,북구,39,2022-03-01
광주,서구,43,2022-03-01
광주,합계,221,2022-03-01
대구,군위군,0,2022-03-01
대구,남구,97,2022-03-01
대구,달서구,63,2022-03-01
대구,달성군,21,2022-03-01
대구,동구,69,2022-03-01
대구,북구,69,2022-03-01
대구,서구,48,2022-03-01
대구,수성구,43,2022-03-01
대구,중구,38,2022-03-01
대구,합계,448,2022-03-01
대전,대덕구,18,2022-03-01
대전,동구,26,2022-03-01
대전,서구,54,2022-03-01
대전,유성구,27,2022-03-01
대전,중구,63,2022-03-01
대전,합계,188,2022-03-01
부산,강서구,3,2022-03-01
부산,금정구,37,2022-03-01
부산,기장군,29,2022-03-01
부산,남구,41,2022-03-01
부산,동구,24,2022-03-01
부산,동래구,114,2022-03-01
부산,부산진구,162,2022-03-01
부산,북구,65,2022-03-01
부산,사상구,88,2022-03-01
부산,사하구,102,2022-03-01
부산,서구,98,2022-03-01
부산,수영구,104,2022-03-01
부산,연제구,65,2022-03-01
부산,영도구,30,2022-03-01
부산,중구,26,2022-03-01
부산,합계,1060,2022-03-01
부산,해운대구,72,2022-03-01
서울,강남구,43,2022-03-01
서울,강동구,74,2022-03-01
서울,강북구,34,2022-03-01
서울,강서구,60,2022-03-01
서울,관악구,38,2022-03-01
서울,광진구,43,2022-03-01
서울,구로구,74,2022-03-01
서울,금천구,35,2022-03-01
서울,노원구,58,2022-03-01
서울,도봉구,33,2022-03-01
서울,동대문구,84,2022-03-01
서울,동작구,47,2022-03-01
서울,마포구,21,2022-03-01
서울,서대문구,62,2022-03-01
서울,서초구,24,2022-03-01
서울,성동구,53,2022-03-01
서울,성북구,70,2022-03-01
서울,송파구,70,2022-03-01
서울,양천구,37,2022-03-01
서울,영등포구,49,2022-03-01
서울,용산구,16,2022-03-01
서울,은평구,54,2022-03-01
서울,종로구,32,2022-03-01
서울,중구,6,2022-03-01
서울,중랑구,41,2022-03-01
서울,합계,1158,2022-03-01
세종,세종,17,2022-03-01
세종,합계,17,2022-03-01
울산,남구,68,2022-03-01
울산,동구,20,2022-03-01
울산,북구,27,2022-03-01
울산,울주군,6,2022-03-01
울산,중구,26,2022-03-01
울산,합계,147,2022-03-01
인천,강화군,22,2022-03-01
인천,계양구,63,2022-03-01
인천,남동구,102,2022-03-01
인천,동구,9,2022-03-01
인천,미추홀구,126,2022-03-01
인천,부평구,97,2022-03-01
인천,서구,87,2022-03-01
인천,연수구,23,2022-03-01
인천,옹진군,0,2022-03-01
인천,중구,53,2022-03-01
인천,합계,582,2022-03-01
전남,강진군,0,2022-03-01
전남,고흥군,7,2022-03-01
전남,곡성군,2,2022-03-01
전남,광양시,9,2022-03-01
전남,구례군,0,2022-03-01
전남,나주시,0,2022-03-01
전남,담양군,3,2022-03-01
전남,목포시,4,2022-03-01
전남,무안군,13,2022-03-01
전남,보성군,1,2022-03-01
전남,순천시,49,2022-03-01
전남,신안군,4,2022-03-01
전남,여수시,15,2022-03-01
전남,영광군,2,2022-03-01
전남,영암군,1,2022-03-01
전남,완도군,4,2022-03-01
전남,장성군,1,2022-03-01
전남,장흥군,2,2022-03-01
전남,진도군,0,2022-03-01
전남,함평군,0,2022-03-01
전남,합계,140,2022-03-01
전남,해남군,4,2022-03-01
전남,화순군,19,2022-03-01
전북,고창군,2,2022-03-01
전북,군산시,38,2022-03-01
전북,김제시,32,2022-03-01
전북,남원시,25,2022-03-01
전북,무주군,4,2022-03-01
전북,부안군,6,2022-03-01
전북,순창군,6,2022-03-01
전북,완주군,14,2022-03-01
전북,익산시,56,2022-03-01
전북,임실군,1,2022-03-01
전북,장수군,0,2022-03-01
전북,전주시 덕진구,36,2022-03-01
전북,전주시 완산구,128,2022-03-01
전북,정읍시,25,2022-03-01
전북,진안군,4,2022-03-01
전북,합계,377,2022-03-01
제주,서귀포시,17,2022-03-01
제주,제주시,63,2022-03-01
제주,합계,80,2022-03-01
충남,계룡시,0,2022-03-01
충남,공주시,39,2022-03-01
충남,금산군,8,2022-03-01
충남,논산시,16,2022-03-01
충남,당진시,25,2022-03-01
충남,보령시,4,2022-03-01
충남,부여군,12,2022-03-01
충남,서산시,22,2022-03-01
충남,서천군,20,2022-03-01
충남,아산시,26,2022-03-01
충남,예산군,9,2022-03-01
충남,천안시 동남구,44,2022-03-01
충남,천안시 서북구,51,2022-03-01
충남,청양군,0,2022-03-01
충남,태안군,7,2022-03-01
충남,합계,304,2022-03-01
충남,홍성군,21,2022-03-01
충북,괴산군,7,2022-03-01
충북,단양군,10,2022-03-01
충북,보은군,14,2022-03-01
충북,영동군,9,2022-03-01
충북,옥천군,9,2022-03-01
충북,음성군,10,2022-03-01
충북,제천시,34,2022-03-01
충북,증평군,7,2022-03-01
충북,진천군,9,2022-03-01
충북,청주시 상당구,48,2022-03-01
충북,청주시 서원구,47,2022-03-01
충북,청주시 청원구,22,2022-03-01
충북,청주시 흥덕구,22,2022-03-01
충북,충주시,35,2022-03-01
충북,합계,283,2022-03-01
강원,강릉시,84,2022-04-01
강원,고성군,1,2022-04-01
강원,동해시,16,2022-04-01
강원,삼척시,9,2022-04-01
강원,속초시,17,2022-04-01
강원,양구군,3,2022-04-01
강원,양양군,3,2022-04-01
강원,영월군,6,2022-04-01
강원,원주시,67,2022-04-01
강원,인제군,1,2022-04-01
강원,정선군,3,2022-04-01
강원,철원군,5,2022-04-01
강원,춘천시,47,2022-04-01
강원,태백시,4,2022-04-01
강원,평창군,7,2022-04-01
강원,합계,292,2022-04-01
강원,홍천군,11,2022-04-01
강원,화천군,3,2022-04-01
강원,횡성군,5,2022-04-01
검역,합계,0,2022-04-01
경기,가평군,6,2022-04-01
경기,고양시 덕양구,66,2022-04-01
경기,고양시 일산동구,61,2022-04-01
경기,고양시 일산서구,32,2022-04-01
경기,과천시,0,2022-04-01
경기,광명시,40,2022-04-01
경기,광주시,33,2022-04-01
경기,구리시,32,2022-04-01
경기,군포시,32,2022-04-01
경기,김포시,30,2022-04-01
경기,남양주시,89,2022-04-01
경기,동두천시,20,2022-04-01
경기,부천시,130,2022-04-01
경기,성남시 분당구,53,2022-04-01
경기,성남시 수정구,16,2022-04-01
경기,성남시 중원구,20,2022-04-01
경기,수원시 권선구,32,2022-04-01
경기,수원시 영통구,30,2022-04-01
경기,수원시 장안구,19,2022-04-01
경기,수원시 팔달구,39,2022-04-01
경기,시흥시,57,2022-04-01
경기,안산시 단원구,43,2022-04-01
경기,안산시 상록구,40,2022-04-01
경기,안성시,17,2022-04-01
경기,안양시 동안구,21,2022-04-01
경기,안양시 만안구,21,2022-04-01
경기,양주시,67,2022-04-01
경기,양평군,21,2022-04-01
경기,여주시,11,2022-04-01
경기,연천군,4,2022-04-01
경기,오산시,24,2022-04-01
경기,용인시 기흥구,46,2022-04-01
경기,용인시 수지구,19,2022-04-01
경기,용인시 처인구,19,2022-04-01
경기,의왕시,18,2022-04-01
경기,의정부시,91,2022-04-01
경기,이천시,19,2022-04-01
경기,파주시,77,2022-04-01
경기,평택시,55,2022-04-01
경기,포천시,19,2022-04-01
경기,하남시,27,2022-04-01
경기,합계,1544,2022-04-01
경기,화성시,48,2022-04-01
경남,거제시,9,2022-04-01
경남,거창군,20,2022-04-01
경남,고성군,13,2022-04-01
경남,김해시,42,2022-04-01
경남,남해군,1,2022-04-01
경남,밀양시,15,2022-04-01
경남,사천시,22,2022-04-01
경남,산청군,9,2022-04-01
경남,양산시,17,2022-04-01
경남,의령군,3,2022-04-01
경남,진주시,75,2022-04-01
경남,창녕군,17,2022-04-01
경남,창원시 마산합포구,44,2022-04-01
경남,창원시 마산회원구,21,2022-04-01
경남,창원시 성산구,26,2022-04-01
경남,창원시 의창구,22,2022-04-01
경남,창원시 진해구,22,2022-04-01
경남,통영시,14,2022-04-01
경남,하동군,5,2022-04-01
경남,함안군,14,2022-04-01
경남,함양군,6,2022-04-01
경남,합계,439,2022-04-01
경남,합천군,22,2022-04-01
경북,경산시,48,2022-04-01
경북,경주시,32,2022-04-01
경북,고령군,6,2022-04-01
경북,구미시,47,2022-04-01
경북,군위군,4,2022-04-01
경북,김천시,27,2022-04-01
경북,문경시,14,2022-04-01
경북,봉화군,4,2022-04-01
경북,상주시,20,2022-04-01
경북,성주군,6,2022-04-01
경북,안동시,58,2022-04-01
경북,영덕군,7,2022-04-01
경북,영양군,4,2022-04-01
경북,영주시,24,2022-04-01
경북,영천시,10,2022-04-01
경북,예천군,8,2022-04-01
경북,울릉군,2,2022-04-01
경북,울진군,10,2022-04-01
경북,의성군,9,2022-04-01
경북,청도군,8,2022-04-01
경북,청송군,3,2022-04-01
경북,칠곡군,5,2022-04-01
경북,포항시 남구,53,2022-04-01
경북,포항시 북구,82,2022-04-01
경북,합계,491,2022-04-01
광주,광산구,69,2022-04-01
광주,남구,28,2022-04-01
광주,동구,37,2022-04-01
광주,북구,32,2022-04-01
광주,서구,23,2022-04-01
광주,합계,189,2022-04-01
대구,군위군,0,2022-04-01
대구,남구,64,2022-04-01
대구,달서구,69,2022-04-01
대구,달성군,9,2022-04-01
대구,동구,44,2022-04-01
대구,북구,60,2022-04-01
대구,서구,26,2022-04-01
대구,수성구,25,2022-04-01
대구,중구,45,2022-04-01
대구,합계,342,2022-04-01
대전,대덕구,20,2022-04-01
대전,동구,36,2022-04-01
대전,서구,66,2022-04-01
대전,유성구,29,2022-04-01
대전,중구,62,2022-04-01
대전,합계,213,2022-04-01
부산,강서구,0,2022-04-01
부산,금정구,31,2022-04-01
부산,기장군,15,2022-04-01
부산,남구,21,2022-04-01
부산,동구,21,2022-04-01
부산,동래구,67,2022-04-01
부산,부산진구,61,2022-04-01
부산,북구,34,2022-04-01
부산,사상구,26,2022-04-01
부산,사하구,42,2022-04-01
부산,서구,65,2022-04-01
부산,수영구,43,2022-04-01
부산,연제구,37,2022-04-01
부산,영도구,13,2022-04-01
부산,중구,7,2022-04-01
부산,합계,529,2022-04-01
부산,해운대구,46,2022-04-01
서울,강남구,44,2022-04-01
서울,강동구,72,2022-04-01
서울,강북구,32,2022-04-01
서울,강서구,50,2022-04-01
서울,관악구,40,2022-04-01
서울,광진구,29,2022-04-01
서울,구로구,79,2022-04-01
서울,금천구,15,2022-04-01
서울,노원구,49,2022-04-01
서울,도봉구,40,2022-04-01
서울,동대문구,64,2022-04-01
서울,동작구,29,2022-04-01
서울,마포구,19,2022-04-01
서울,서대문구,64,2022-04-01
서울,서초구,27,2022-04-01
서울,성동구,31,2022-04-01
서울,성북구,47,2022-04-01
서울,송파구,62,2022-04-01
서울,양천구,42,2022-04-01
서울,영등포구,58,2022-04-01
서울,용산구,21,2022-04-01
서울,은평구,43,2022-04-01
서울,종로구,25,2022-04-01
서울,중구,8,2022-04-01
서울,중랑구,33,2022-04-01
서울,합계,1023,2022-04-01
세종,세종,11,2022-04-01
세종,합계,11,2022-04-01
울산,남구,30,2022-04-01
울산,동구,9,2022-04-01
울산,북구,4,2022-04-01
울산,울주군,34,2022-04-01
울산,중구,12,2022-04-01
울산,합계,89,2022-04-01
인천,강화군,7,2022-04-01
인천,계양구,32,2022-04-01
인천,남동구,60,2022-04-01
인천,동구,8,2022-04-01
인천,미추홀구,44,2022-04-01
인천,부평구,37,2022-04-01
인천,서구,70,2022-04-01
인천,연수구,13,2022-04-01
인천,옹진군,0,2022-04-01
인천,중구,45,2022-04-01
인천,합계,316,2022-04-01
전남,강진군,12,2022-04-01
전남,고흥군,17,2022-04-01
전남,곡성군,4,2022-04-01
전남,광양시,6,2022-04-01
전남,구례군,3,2022-04-01
전남,나주시,6,2022-04-01
전남,담양군,2,2022-04-01
전남,목포시,9,2022-04-01
전남,무안군,3,2022-04-01
전남,보성군,0,2022-04-01
전남,순천시,41,2022-04-01
전남,신안군,1,2022-04-01
전남,여수시,10,2022-04-01
전남,영광군,6,2022-04-01
전남,영암군,6,2022-04-01
전남,완도군,1,2022-04-01
전남,장성군,10,2022-04-01
전남,장흥군,5,2022-04-01
전남,진도군,5,2022-04-01
전남,함평군,6,2022-04-01
전남,합계,203,2022-04-01
전남,해남군,14,2022-04-01
전남,화순군,36,2022-04-01
전북,고창군,8,2022-04-01
전북,군산시,43,2022-04-01
전북,김제시,15,2022-04-01
전북,남원시,12,2022-04-01
전북,무주군,3,2022-04-01
전북,부안군,16,2022-04-01
전북,순창군,2,2022-04-01
전북,완주군,15,2022-04-01
전북,익산시,49,2022-04-01
전북,임실군,4,2022-04-01
전북,장수군,3,2022-04-01
전북,전주시 덕진구,38,2022-04-01
전북,전주시 완산구,42,2022-04-01
전북,정읍시,12,2022-04-01
전북,진안군,2,2022-04-01
전북,합계,264,2022-04-01
제주,서귀포시,7,2022-04-01
제주,제주시,55,2022-04-01
제주,합계,62,2022-04-01
충남,계룡시,3,2022-04-01
충남,공주시,26,2022-04-01
충남,금산군,18,2022-04-01
충남,논산시,16,2022-04-01
충남,당진시,23,2022-04-01
충남,보령시,5,2022-04-01
충남,부여군,4,2022-04-01
충남,서산시,38,2022-04-01
충남,서천군,6,2022-04-01
충남,아산시,26,2022-04-01
충남,예산군,14,2022-04-01
충남,천안시 동남구,43,2022-04-01
충남,천안시 서북구,75,2022-04-01
충남,청양군,1,2022-04-01
충남,태안군,7,2022-04-01
충남,합계,329,2022-04-01
충남,홍성군,24,2022-04-01
충북,괴산군,4,2022-04-01
충북,단양군,8,2022-04-01
충북,보은군,12,2022-04-01
충북,영동군,11,2022-04-01
충북,옥천군,18,2022-04-01
충북,음성군,7,2022-04-01
충북,제천시,32,2022-04-01
충북,증평군,5,2022-04-01
충북,진천군,12,2022-04-01
충북,청주시 상당구,40,2022-04-01
충북,청주시 서원구,34,2022-04-01
충북,청주시 청원구,10,2022-04-01
충북,청주시 흥덕구,17,2022-04-01
충북,충주시,18,2022-04-01
충북,합계,228,2022-04-01
강원,강릉시,27,2022-05-01
강원,고성군,0,2022-05-01
강원,동해시,3,2022-05-01
강원,삼척시,1,2022-05-01
강원,속초시,4,2022-05-01
강원,양구군,0,2022-05-01
강원,양양군,0,2022-05-01
강원,영월군,2,2022-05-01
강원,원주시,26,2022-05-01
강원,인제군,0,2022-05-01
강원,정선군,1,2022-05-01
강원,철원군,2,2022-05-01
강원,춘천시,11,2022-05-01
강원,태백시,1,2022-05-01
강원,평창군,0,2022-05-01
강원,합계,85,2022-05-01
강원,홍천군,3,2022-05-01
강원,화천군,0,2022-05-01
강원,횡성군,4,2022-05-01
검역,합계,0,2022-05-01
경기,가평군,1,2022-05-01
경기,고양시 덕양구,14,2022-05-01
경기,고양시 일산동구,12,2022-05-01
경기,고양시 일산서구,2,2022-05-01
경기,과천시,0,2022-05-01
경기,광명시,10,2022-05-01
경기,광주시,7,2022-05-01
경기,구리시,4,2022-05-01
경기,군포시,23,2022-05-01
경기,김포시,9,2022-05-01
경기,남양주시,16,2022-05-01
경기,동두천시,5,2022-05-01
경기,부천시,28,2022-05-01
경기,성남시 분당구,6,2022-05-01
경기,성남시 수정구,5,2022-05-01
경기,성남시 중원구,4,2022-05-01
경기,수원시 권선구,3,2022-05-01
경기,수원시 영통구,8,2022-05-01
경기,수원시 장안구,1,2022-05-01
경기,수원시 팔달구,10,2022-05-01
경기,시흥시,8,2022-05-01
경기,안산시 단원구,12,2022-05-01
경기,안산시 상록구,13,2022-05-01
경기,안성시,2,2022-05-01
경기,안양시 동안구,9,2022-05-01
경기,안양시 만안구,8,2022-05-01
경기,양주시,21,2022-05-01
경기,양평군,4,2022-05-01
경기,여주시,1,2022-05-01
경기,연천군,0,2022-05-01
경기,오산시,3,2022-05-01
경기,용인시 기흥구,9,2022-05-01
경기,용인시 수지구,4,2022-05-01
경기,용인시 처인구,9,2022-05-01
경기,의왕시,2,2022-05-01
경기,의정부시,33,2022-05-01
경기,이천시,2,2022-05-01
경기,파주시,7,2022-05-01
경기,평택시,8,2022-05-01
경기,포천시,9,2022-05-01
경기,하남시,2,2022-05-01
경기,합계,340,2022-05-01
경기,화성시,6,2022-05-01
경남,거제시,3,2022-05-01
경남,거창군,5,2022-05-01
경남,고성군,2,2022-05-01
경남,김해시,4,2022-05-01
경남,남해군,0,2022-05-01
경남,밀양시,3,2022-05-01
경남,사천시,3,2022-05-01
경남,산청군,0,2022-05-01
경남,양산시,7,2022-05-01
경남,의령군,0,2022-05-01
경남,진주시,21,2022-05-01
경남,창녕군,0,2022-05-01
경남,창원시 마산합포구,3,2022-05-01
경남,창원시 마산회원구,6,2022-05-01
경남,창원시 성산구,4,2022-05-01
경남,창원시 의창구,2,2022-05-01
경남,창원시 진해구,2,2022-05-01
경남,통영시,2,2022-05-01
경남,하동군,1,2022-05-01
경남,함안군,1,2022-05-01
경남,함양군,3,2022-05-01
경남,합계,73,2022-05-01
경남,합천군,1,2022-05-01
경북,경산시,14,2022-05-01
경북,경주시,4,2022-05-01
경북,고령군,0,2022-05-01
경북,구미시,9,2022-05-01
경북,군위군,0,2022-05-01
경북,김천시,4,2022-05-01
경북,문경시,4,2022-05-01
경북,봉화군,0,2022-05-01
경북,상주시,6,2022-05-01
경북,성주군,9,2022-05-01
경북,안동시,20,2022-05-01
경북,영덕군,2,2022-05-01
경북,영양군,0,2022-05-01
경북,영주시,2,2022-05-01
경북,영천시,8,2022-05-01
경북,예천군,0,2022-05-01
경북,울릉군,0,2022-05-01
경북,울진군,1,2022-05-01
경북,의성군,1,2022-05-01
경북,청도군,2,2022-05-01
경북,청송군,1,2022-05-01
경북,칠곡군,2,2022-05-01
경북,포항시 남구,15,2022-05-01
경북,포항시 북구,16,2022-05-01
경북,합계,120,2022-05-01
광주,광산구,8,2022-05-01
광주,남구,2,2022-05-01
광주,동구,9,2022-05-01
광주,북구,4,2022-05-01
광주,서구,2,2022-05-01
광주,합계,25,2022-05-01
대구,군위군,0,2022-05-01
대구,남구,16,2022-05-01
대구,달서구,8,2022-05-01
대구,달성군,3,2022-05-01
대구,동구,10,2022-05-01
대구,북구,4,2022-05-01
대구,서구,1,2022-05-01
대구,수성구,3,2022-05-01
대구,중구,11,2022-05-01
대구,합계,56,2022-05-01
대전,대덕구,1,2022-05-01
대전,동구,5,2022-05-01
대전,서구,11,2022-05-01
대전,유성구,10,2022-05-01
대전,중구,38,2022-05-01
대전,합계,65,2022-05-01
부산,강서구,1,2022-05-01
부산,금정구,3,2022-05-01
부산,기장군,1,2022-05-01
부산,남구,2,2022-05-01
부산,동구,3,2022-05-01
부산,동래구,3,2022-05-01
부산,부산진구,7,2022-05-01
부산,북구,6,2022-05-01
부산,사상구,5,2022-05-01
부산,사하구,15,2022-05-01
부산,서구,14,2022-05-01
부산,수영구,11,2022-05-01
부산,연제구,2,2022-05-01
부산,영도구,3,2022-05-01
부산,중구,1,2022-05-01
부산,합계,82,2022-05-01
부산,해운대구,5,2022-05-01
서울,강남구,12,2022-05-01
서울,강동구,9,2022-05-01
서울,강북구,1,2022-05-01
서울,강서구,30,2022-05-01
서울,관악구,4,2022-05-01
서울,광진구,5,2022-05-01
서울,구로구,11,2022-05-01
서울,금천구,5,2022-05-01
서울,노원구,5,2022-05-01
서울,도봉구,9,2022-05-01
서울,동대문구,30,2022-05-01
서울,동작구,7,2022-05-01
서울,마포구,1,2022-05-01
서울,서대문구,22,2022-05-01
서울,서초구,14,2022-05-01
서울,성동구,6,2022-05-01
서울,성북구,4,2022-05-01
서울,송파구,12,2022-05-01
서울,양천구,7,2022-05-01
서울,영등포구,18,2022-05-01
서울,용산구,5,2022-05-01
서울,은평구,4,2022-05-01
서울,종로구,7,2022-05-01
서울,중구,1,2022-05-01
서울,중랑구,10,2022-05-01
서울,합계,239,2022-05-01
세종,세종,1,2022-05-01
세종,합계,1,2022-05-01
울산,남구,7,2022-05-01
울산,동구,3,2022-05-01
울산,북구,1,2022-05-01
울산,울주군,2,2022-05-01
